subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
6DygBssi3bh-0jbhhfaeZGOZwojzTtHGQW4mray-UaA,23.054197311401367,46.813419342041016,28.801097869873047,35.56362533569336,93.92449188232422,24.357391357421875,158.18759155273438,100.40258026123047,72.25369262695312,32.96037292480469,57.67808532714844,55.168209075927734,80.78095245361328,16.50922393798828
6E-ijOCvyEWroi8EYl2I51eU-NBOYt0LlieQHYeasx8,23.647785186767578,50.1005859375,31.195051193237305,37.52580261230469,106.15563201904297,27.016578674316406,176.6404571533203,99.72509765625,80.59368133544922,37.515174865722656,66.73226928710938,52.33905792236328,91.56500244140625,17.727270126342773
6EfPJh7fgmLut392y-qHjFx3U4_cr7FzqXv9xXBfIn0,25.54682731628418,52.363037109375,30.727685928344727,36.29839324951172,106.29932403564453,28.58128547668457,178.9314422607422,103.5701904296875,81.66397094726562,39.79896545410156,68.58018493652344,55.333919525146484,90.49810791015625,17.784934997558594
6EyWCpcE3wKknntg3-9XIpMMwmkrwqTKbaVc2t38YfI,27.484024047851562,50.735904693603516,33.66196823120117,39.9139518737793,120.78374481201172,30.094696044921875,174.6781768798828,107.43120574951172,78.18278503417969,40.0997200012207,69.51420593261719,56.31288528442383,108.2665023803711,20.14126205444336
6FgxECq5zMuiTMve-_ub2JLqznhRofT_qnNM57YmHQI,24.084474563598633,52.3388671875,32.574119567871094,37.617366790771484,112.77094268798828,29.12372589111328,182.8132781982422,108.09680938720703,81.76825714111328,41.05337905883789,71.05525970458984,53.55413055419922,97.26740264892578,17.440683364868164
6G6oYfY_1KdG63aIAEbDisjnRAalV7xOP0Kj9jajxJU,23.883403778076172,46.086673736572266,26.47433090209961,38.39935302734375,97.67322540283203,24.784543991088867,158.99659729003906,99.03211212158203,73.46837615966797,33.14690399169922,58.620849609375,50.30325698852539,85.9277572631836,15.856433868408203
6GY7MGgcD8y0dG5ul2mm8JrMe4nkDDvvXu1ZejVL6L4,22.67685890197754,44.39227294921875,24.188203811645508,34.93733215332031,84.44432830810547,22.308183670043945,159.32620239257812,92.06871795654297,69.86720275878906,31.17902946472168,60.22172164916992,50.790260314941406,73.49687957763672,14.355133056640625
6IwiX2LcrzEfK1BggHJ5O-kD7WevYobu44R94rr0n14,24.606651306152344,50.70891189575195,31.496923446655273,41.34307861328125,109.50949096679688,27.686466217041016,176.56529235839844,106.71348571777344,79.19210052490234,38.774532318115234,69.75586700439453,53.805885314941406,102.61012268066406,16.94492530822754
6MHkDyybTIapywHVfDdNDF9gZ7RnXdRuZsRgej2Jeuw,24.750415802001953,50.7116584777832,30.977439880371094,39.95917892456055,103.52189636230469,26.332441329956055,176.91468811035156,107.023193359375,79.7101058959961,37.438636779785156,67.94441986083984,56.06220245361328,93.32896423339844,17.181644439697266
6MP7BRnpZvShtyTR6BH1pHChF47m7ePY1qc1SVTzdOs,20.988466262817383,47.10254669189453,29.561262130737305,34.04922866821289,87.84442901611328,23.571157455444336,163.04527282714844,97.65155792236328,75.15489196777344,32.70913314819336,58.61793518066406,51.67953109741211,76.95565032958984,14.18869686126709
6Nc20Wz9HQROL19rBmr93rQxjI53A_JPLrawfGg44Co,26.63589096069336,52.767723083496094,31.935678482055664,41.224666595458984,117.0411605834961,30.522018432617188,178.92086791992188,107.74456787109375,84.8791275024414,38.45820999145508,66.43697357177734,55.85898971557617,107.34575653076172,19.031604766845703
6OyrNhRxOPZhUfhgHqZ0C1ye467qSp5Y_SzQfTTZbm0,26.021286010742188,55.6544075012207,34.07149887084961,39.21103286743164,108.38289642333984,30.272451400756836,188.51210021972656,112.73524475097656,88.4120101928711,38.32566452026367,70.47498321533203,58.823997497558594,95.38400268554688,19.449007034301758
6PZ9cpIq6FDbMhzwtoeGDW5kqAB7XS14Bl_f2uxIbJw,22.4910831451416,51.17182540893555,25.844139099121094,33.72663879394531,87.70233917236328,22.50787353515625,171.58738708496094,90.62105560302734,80.75763702392578,32.405399322509766,61.73823547363281,49.80880355834961,71.74053192138672,15.364608764648438
6PfWDvaRgenkGUAas--RGWXyvQD0NGOwdXSFozOjOx4,25.759838104248047,52.26077651977539,35.90673828125,40.685726165771484,107.28408813476562,29.511249542236328,179.24920654296875,107.76323699951172,81.57072448730469,39.592899322509766,68.22270965576172,57.8198356628418,93.70211791992188,17.79041862487793
6QU-NVlHGSepb2kUjmq2HQ0_ufqINLTaw2HEMtKHNyQ,24.499452590942383,49.678619384765625,30.12393569946289,37.36317443847656,99.6316909790039,27.971220016479492,173.279541015625,100.76317596435547,79.04179382324219,37.45387268066406,66.02149200439453,54.11466979980469,87.92960357666016,17.19747543334961
6QUZA0v5ZRqi_OjovOS4Qi0KJvsOSqlt1I1U6Dy4gAM,25.207033157348633,48.76467514038086,31.254892349243164,38.30160903930664,108.77546691894531,28.50824737548828,175.94790649414062,109.20674896240234,76.2125473022461,39.21882247924805,70.34990692138672,54.7537727355957,99.04439544677734,17.853818893432617
6RjLFy9w6Mx-AjP8ql4pPU0mBe-PVc1jl3oWnW_CNUk,23.696557998657227,50.09372329711914,29.841325759887695,39.51066589355469,98.67526245117188,26.23134422302246,178.92369079589844,97.3862533569336,80.1967544555664,36.385643005371094,68.84869384765625,53.546836853027344,90.62617492675781,16.552274703979492
6U7cdxwjQPZ8HMX3IQ66wLplGicALdww5a9S3WBNtpA,24.08342170715332,50.52169418334961,27.24539566040039,36.908775329589844,91.7708969116211,24.746145248413086,168.6934356689453,96.49005889892578,78.94913482666016,33.69805145263672,59.58518981933594,49.35136032104492,80.41810607910156,15.916236877441406
6VI1vtQ3Izv-Ccfa_SZqTvPvCeS1K1PMnpYKrKKL370,26.539453506469727,55.53626251220703,31.281177520751953,41.13614273071289,99.56745147705078,25.932016372680664,188.34283447265625,103.70764923095703,89.918701171875,38.2920036315918,70.7727279663086,56.595088958740234,90.4946517944336,16.88665199279785
6XXC8kAL9hpfWmFp9iu2TtzspgLOeQBVEwfEPIRVs0A,24.685688018798828,49.358428955078125,31.47504997253418,36.00009536743164,103.81364440917969,29.889680862426758,171.42990112304688,99.94905853271484,77.27845001220703,37.57272720336914,65.83028411865234,52.742286682128906,90.16659545898438,18.173709869384766
6ZI3FkX6g5n9L6AN74E8i6F6OjvYjwsnkgqoN8T9UH0,24.5543155670166,51.445377349853516,28.632539749145508,40.09412384033203,100.47547149658203,25.003253936767578,181.69862365722656,99.14993286132812,80.82970428466797,37.721065521240234,71.12244415283203,53.24604415893555,88.61514282226562,16.18788719177246
6bHu3X7FI046DYPDy12BIiFXdqjFfsmnCR29PdM8Pv8,26.00428581237793,48.32740783691406,31.828643798828125,41.216922760009766,112.4333724975586,27.583236694335938,171.25173950195312,106.27749633789062,77.3051986694336,38.183475494384766,67.20984649658203,52.59211349487305,103.03578186035156,17.633529663085938
6br0Uv77d13mO-1TaZ1tZfaabJ_I6d4wwTBKdXTJ5sA,22.67559051513672,47.91480255126953,25.96237564086914,37.207244873046875,84.7527847290039,23.7434024810791,165.55169677734375,93.92755889892578,74.13800048828125,33.05342483520508,61.27599334716797,51.452945709228516,70.1293716430664,14.611032485961914
6dgaZt1ui9mX2B_vimJ5yfk9S1jGnYvmLavPlN3bWDE,23.397478103637695,49.628929138183594,27.272741317749023,34.95594024658203,96.61756896972656,25.301918029785156,171.3323516845703,95.99039459228516,80.4363021850586,35.52457046508789,62.09607696533203,48.050777435302734,79.18302917480469,15.35123062133789
6hQEpAyrUfCQudE4eKvFP1w_0VuqsO3PeA4xnmk_fhA,25.22470474243164,49.801605224609375,28.38649559020996,36.790767669677734,94.60282897949219,26.714479446411133,170.2403564453125,93.95649719238281,77.60720825195312,35.763755798339844,61.693603515625,51.82575225830078,76.61041259765625,16.395002365112305
6j-1bjbi494bwHvPS-8bNxkoPOhhRy0Tqby9uXPco5Q,24.36053466796875,52.02497482299805,32.49211502075195,34.167049407958984,107.80435180664062,26.378202438354492,172.27064514160156,98.84960174560547,80.2511978149414,37.095855712890625,64.37533569335938,51.35934066772461,93.55574798583984,16.78274917602539
6k7pRulKbBl3UUsj1Ai1CMZoddcRhpSSIkTBRp7VoZw,24.365629196166992,48.519813537597656,28.9634952545166,36.9055290222168,102.11894989013672,26.51858139038086,171.2069549560547,100.73084259033203,74.84667205810547,37.199623107910156,67.87893676757812,52.932411193847656,90.30829620361328,17.246274948120117
6lCPFQmNmohQyzpaKgMfsiOOi0dY4S0a3r-zgaLBlXc,23.81361198425293,48.30757522583008,28.61149024963379,39.24842071533203,94.20770263671875,24.407934188842773,167.9202117919922,98.6270523071289,79.01676177978516,33.17777633666992,60.59516143798828,53.333335876464844,82.75200653076172,15.440902709960938
6lJyNO52GfSVX1FnaRo8kpKV7FQZff4JOc2Ikz_e_jI,26.753360748291016,53.188087463378906,30.058008193969727,37.68730545043945,96.06599426269531,27.11564064025879,189.12841796875,102.15693664550781,83.84683227539062,36.17582321166992,72.40069580078125,54.10883331298828,80.14030456542969,17.570749282836914
6nhmektE6ad0XnCmzOglnMvhYkol8-HBL1KCEcdKSPI,22.751115798950195,47.12703323364258,25.283710479736328,33.648040771484375,89.5548095703125,21.66546630859375,158.33616638183594,96.46232604980469,76.4425048828125,31.407442092895508,55.74870681762695,51.92052459716797,78.63582611083984,13.954259872436523
6pSoYMGobKGaplxJ9bYxiH_b0bpbbF-idqM7990uPYE,20.115659713745117,43.03007507324219,23.710716247558594,33.005592346191406,80.66305541992188,20.975154876708984,153.76181030273438,85.88874816894531,70.69441223144531,30.398014068603516,54.74464416503906,46.06401062011719,68.1148452758789,13.3696928024292
6pdpwmyFhQBOKSH4n1ykZQ6BL2tWTf6ddaF_golkq_I,25.066282272338867,51.15544128417969,31.797182083129883,37.67097473144531,104.25542449951172,28.964248657226562,173.767822265625,105.87132263183594,78.13528442382812,37.743568420410156,68.41789245605469,51.3983039855957,90.2300796508789,16.978322982788086
6t7OLR19CUjzeFvjIlJCko4zsiMW1np0ruv4NBUiLt8,24.55448341369629,49.38959884643555,30.745811462402344,40.22445297241211,95.70152282714844,27.639663696289062,169.20751953125,98.62049865722656,76.40821075439453,35.85248565673828,65.08282470703125,52.40995788574219,87.15933227539062,16.952260971069336
6yjZK1Yx1DY8NMe6bQJ7276bu6ytYC6Q0EqlOyDDitg,25.571943283081055,50.125972747802734,27.83617401123047,37.977500915527344,98.00142669677734,24.988466262817383,171.70523071289062,96.42233276367188,75.96729278564453,36.30482864379883,66.42323303222656,52.501800537109375,79.98310852050781,16.187843322753906
6ylM1nS393YYnXxtK-gVtCQzv7yQ-Y7uizj9oD3a9aU,23.067426681518555,45.919803619384766,28.51841926574707,33.617549896240234,93.4234848022461,24.212749481201172,170.49673461914062,94.09296417236328,74.85420227050781,34.38877868652344,64.84101867675781,47.86580276489258,81.77387237548828,15.296618461608887
72e6xpPgFKeAYYBN_LHxJRrZcwx9fD4-ixWA5ZZw9zs,26.255537033081055,43.31584548950195,34.01466369628906,41.618568420410156,107.70970153808594,27.15122413635254,160.78659057617188,112.3886947631836,70.57437133789062,34.70277404785156,61.5260124206543,62.246742248535156,100.01912689208984,17.134239196777344
730fN81DLQtgxZ5K4FpOgJUOCAIgg9I1bVhmIXOQgmA,24.948171615600586,48.513858795166016,33.199188232421875,41.03249740600586,110.16026306152344,28.129274368286133,173.46836853027344,119.7997055053711,80.48795318603516,35.38660430908203,63.58068084716797,61.616455078125,103.14871978759766,16.84571647644043
75Z2zBnXoiRnHPGOtP6cFY6FYYeY7k8Tyh_mg6UOMCA,24.496118545532227,54.27669906616211,26.961462020874023,38.70241928100586,91.91341400146484,25.775753021240234,178.3787078857422,100.1913070678711,84.35441589355469,35.0318717956543,66.17411804199219,55.335838317871094,81.7974624633789,17.38483238220215
76mo2dUguqyOIGL4bac3EyH7z3vFLMknog1q_Q5RMio,25.390262603759766,55.274776458740234,33.24174499511719,37.35757827758789,113.82222747802734,28.134166717529297,190.2885284423828,111.8626480102539,87.91028594970703,38.39943313598633,74.55843353271484,56.01102066040039,107.43441772460938,17.509048461914062
77csKdLCSitYlRyQ52C9fvGmti-1sM6a_BiioTn20n0,24.51812171936035,50.158992767333984,32.9940071105957,37.177635192871094,103.1866226196289,26.307353973388672,172.47634887695312,108.94772338867188,80.01237487792969,35.63949203491211,62.497623443603516,56.63035583496094,90.0947494506836,16.438556671142578
78aFkOzy-pjbj9lmsp4uyrbotokRlchqTKpxs3K6npU,25.284929275512695,50.98178482055664,32.00047302246094,42.754146575927734,105.73245239257812,25.950443267822266,173.83030700683594,112.06767272949219,80.12638092041016,34.88518142700195,64.27171325683594,63.09074783325195,91.22241973876953,17.538164138793945
7BFmq1CW-D96zSoH5-BbWCD0yYxDoQBXGFUMIOVzqsM,23.583229064941406,48.037784576416016,28.18699073791504,34.2065315246582,97.43013000488281,24.85358238220215,169.17294311523438,93.81643676757812,74.64112854003906,35.91682052612305,66.71925354003906,49.45586013793945,88.55131530761719,16.370189666748047
7DdeFkyViYoPa30dxDCuf5dQ0ozqHKwzj3gKGZyBGrY,26.137353897094727,51.17250442504883,34.87179946899414,38.344276428222656,103.5168228149414,30.223121643066406,180.03929138183594,99.32304382324219,80.74034881591797,37.17088317871094,68.3509750366211,55.04594039916992,86.13156127929688,18.2501163482666
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,23.8424015045166,52.922576904296875,36.46194076538086,37.11246109008789,114.08444213867188,30.17933464050293,181.39675903320312,103.98155212402344,82.5693359375,40.96481704711914,68.95646667480469,53.7844352722168,101.00564575195312,17.30229949951172
7KuyUFbS0pv7tYKNBOdclSFLnM8Ww3QycBqrLugWQ9I,21.352800369262695,48.411766052246094,25.629653930664062,33.88113021850586,94.87691497802734,22.55293083190918,165.54901123046875,92.15032958984375,74.3486328125,33.26172637939453,61.446266174316406,47.3832893371582,79.53091430664062,14.766084671020508
7McuSPbjJDQZAl-MIhD3mwI9s0PWZxcD2COwRLwRxJM,20.849878311157227,45.1674919128418,27.609996795654297,35.55330276489258,87.9631118774414,22.989131927490234,156.28033447265625,95.03290557861328,72.14627075195312,31.052135467529297,56.045963287353516,51.14413070678711,80.04796600341797,13.920787811279297
7MvJ6pMSwyNUqLhEgn6cZlVZutLryVZVL9vZrfYBCr4,25.314464569091797,45.1221923828125,37.05235290527344,39.528202056884766,122.78881072998047,28.18622589111328,169.91282653808594,117.81797790527344,76.94945526123047,35.20045471191406,64.4553451538086,58.68829345703125,117.48296356201172,18.84950065612793
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,24.862939834594727,51.62911605834961,33.02145767211914,37.32673263549805,105.72036743164062,28.70098876953125,184.80784606933594,101.4393539428711,83.53435516357422,39.2050895690918,71.81121826171875,51.68975830078125,92.07071685791016,18.475418090820312
7R3ZLSU3UC0OzNPDENGA8_CmaR-zVyj6DcbSlEwQJG0,21.945863723754883,51.555938720703125,28.989622116088867,33.90528106689453,93.8492202758789,24.720056533813477,172.20835876464844,101.53374481201172,84.00074768066406,32.591835021972656,60.73057556152344,54.370361328125,82.22610473632812,16.36928939819336
7R6m49IITGG-lT_EavoGCfcnOBAx1QPM16fpE-f9iSc,26.665302276611328,44.26026916503906,36.83210372924805,41.35138702392578,110.45956420898438,29.358200073242188,163.3112335205078,108.02362823486328,67.49701690673828,38.350162506103516,66.50748443603516,60.96953582763672,98.34021759033203,17.89362907409668
7TZRKpjUTi7l6HsC5xmyQ9eo2xFkr7qWGvvXepXn19U,25.399930953979492,54.56060791015625,25.928136825561523,37.87470626831055,90.61384582519531,24.990638732910156,186.6568145751953,91.63032531738281,86.4680404663086,35.31441116333008,70.00963592529297,49.822898864746094,72.81497192382812,15.635115623474121
7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,24.498964309692383,52.34688186645508,30.247177124023438,37.599117279052734,97.31938171386719,26.835477828979492,183.93148803710938,101.99728393554688,84.88114929199219,37.332679748535156,68.8624038696289,51.93571090698242,85.38241577148438,16.414226531982422
7Xf_Pbh4kc7ugmPjUrw_RMa1lE1LldLC5UwK6EqFzdY,28.151079177856445,48.87092590332031,33.306396484375,44.04825973510742,103.8765869140625,29.54494857788086,174.809814453125,110.61849212646484,78.99060821533203,36.046630859375,67.6361083984375,60.25313186645508,89.11727905273438,17.939130783081055
7ZYlxTERmHBIDp2DG-eUiSEMowbgMvn47rv5cU-lKMs,24.022356033325195,47.05691146850586,33.28520965576172,36.733455657958984,105.1161117553711,26.010311126708984,165.49508666992188,114.34281921386719,75.13756561279297,33.774566650390625,61.07060623168945,60.341915130615234,99.1423110961914,16.55217742919922
7ZwFOnlYH67Py8fGL0ex-hxRahg8d5Rrh2IFgI9tQyk,26.21015167236328,48.809852600097656,33.4906120300293,40.60023498535156,106.27330780029297,27.989397048950195,175.2523193359375,108.77919006347656,77.08586120605469,38.28833770751953,68.20462799072266,59.03219223022461,91.32757568359375,17.83875274658203
7_TIgScs7UCprHSsOhg5cme6tH5jjsX7YDUWJwgd-5Y,23.419639587402344,52.894798278808594,29.724742889404297,35.9124870300293,92.36580657958984,25.054309844970703,187.62193298339844,98.55093383789062,82.27198791503906,36.35533905029297,73.89828491210938,51.41352081298828,82.77281951904297,15.193540573120117
7ayEmm7kpuu9odyNPchjRmDxZzVMso0-yacXVxeP1_A,23.426414489746094,48.835289001464844,27.724775314331055,33.58465576171875,92.90036010742188,25.302249908447266,167.59803771972656,96.75798034667969,78.29838562011719,32.60273361206055,59.314308166503906,51.230037689208984,75.33483123779297,16.14209747314453
7bFe7VxhOBSMEBgASPgM3QkOFW6-cFMHDHydK-nTdDU,27.926006317138672,45.53873062133789,34.16820526123047,44.32969284057617,114.85769653320312,28.527149200439453,165.8993377685547,111.62903594970703,73.69068145751953,34.43243408203125,62.49855041503906,64.88004302978516,99.30367279052734,19.78580665588379
7dbX_nuL2W2sH0mMPkEdNVgvOQU0WCx3MEQhXaeEdmI,25.34484100341797,53.00386047363281,29.97880744934082,38.79633331298828,104.63005828857422,27.81304168701172,188.5979766845703,106.80632781982422,88.87755584716797,36.412654876708984,68.9444351196289,55.50346374511719,96.51268005371094,17.254013061523438
7ke7UMIYWHM_gjwwcWYRDu4JyVg8LPRaVC03w_WOtwA,23.914352416992188,51.806121826171875,27.751541137695312,36.88642120361328,106.97144317626953,25.13456153869629,173.6195068359375,101.27828979492188,79.85034942626953,38.09272766113281,67.24393463134766,52.40569305419922,99.47040557861328,15.467743873596191
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,25.789182662963867,50.073585510253906,41.931671142578125,42.85105895996094,124.6717758178711,34.860801696777344,175.8549346923828,115.42073059082031,78.46867370605469,41.160945892333984,69.96356201171875,66.40667724609375,114.69806671142578,19.217796325683594
7n0boQVkWn9FXZQC47-m98LfqkDcA8eBXtxbVJTFZxE,23.634714126586914,49.28196716308594,28.843364715576172,36.12809371948242,98.1243896484375,26.676284790039062,167.26504516601562,100.08882141113281,74.47444152832031,35.16035079956055,66.04499053955078,49.04454040527344,92.97161102294922,15.871906280517578
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,23.49493980407715,50.0534782409668,30.909992218017578,35.35121536254883,101.73676300048828,26.784908294677734,176.85757446289062,101.96490478515625,76.92130279541016,36.87796401977539,69.75717163085938,49.08141326904297,93.08148193359375,15.623847961425781
7on0Aq8zXDK44F64ewSKeu7qCBgj0BNwUKgIl7UlD6I,23.727554321289062,46.75922775268555,28.82724952697754,36.158477783203125,106.90237426757812,27.128568649291992,160.22830200195312,100.85328674316406,74.45600128173828,34.13925552368164,57.45000076293945,51.86258316040039,90.54930877685547,17.72372817993164
7orpzgW2VdIPb7Fo7K4RGK-V3AtRdgQdr8XhxuJyinQ,23.769424438476562,51.09101486206055,27.104171752929688,32.96681594848633,96.47369384765625,24.992107391357422,174.66749572753906,97.62259674072266,81.83480072021484,34.5794563293457,65.5121078491211,45.679054260253906,91.42251586914062,17.01959228515625
7ouRXI3yMEy6fO53qEjL7WsQ1BatKfqA7D5NfWi6X-4,27.60505485534668,52.02782440185547,34.435489654541016,43.432029724121094,113.83074188232422,31.815690994262695,178.8711700439453,109.04592895507812,82.56114196777344,39.38894271850586,67.25006103515625,61.470794677734375,94.32292175292969,18.39544677734375
7pFmxlMPyAr0x67uq_raVRLfaYlNf23MUYOCFgQA-54,23.271390914916992,50.91397476196289,28.763086318969727,34.45738983154297,92.62500762939453,25.69268798828125,179.47909545898438,93.90094757080078,80.91094970703125,36.004478454589844,67.08949279785156,49.870689392089844,74.41808319091797,16.349241256713867
7pyqRwzwyeKrKPvQY0YD4dw1BdLlV_dzvXPvRPA9CyM,28.03781509399414,52.38712692260742,35.637454986572266,44.169124603271484,117.53279876708984,30.726158142089844,192.9840087890625,118.80894470214844,83.70178985595703,40.255367279052734,77.28080749511719,65.25834655761719,107.21192932128906,19.65308952331543
7qSpZjKddWTjcy_CH8tt0D_FzCZX7aNGIKlkfPeIOFE,24.06269073486328,49.3863410949707,34.470314025878906,38.660728454589844,114.85100555419922,29.543006896972656,177.0440673828125,112.56199645996094,80.53279113769531,39.05079650878906,67.69356536865234,58.21597671508789,105.22770690917969,18.239709854125977
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,25.718595504760742,45.80717468261719,32.77763748168945,41.39840316772461,114.69085693359375,25.330102920532227,154.0897979736328,120.58684539794922,69.36153411865234,34.084632873535156,60.413330078125,66.58230590820312,102.32384490966797,17.693761825561523
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,24.287443161010742,49.730186462402344,34.79810333251953,40.04465866088867,108.19693756103516,29.182024002075195,167.8251953125,106.04379272460938,75.3657455444336,38.600921630859375,65.97979736328125,59.28897476196289,90.4815902709961,17.153459548950195
7tXOo2zQVaooe8RHfl4Db8bshORuWkeNqa-z90Ou4lc,21.197975158691406,47.19426727294922,21.83802604675293,31.905187606811523,85.75193786621094,21.09117317199707,164.7085723876953,88.60323333740234,75.71395874023438,30.437055587768555,59.33272171020508,44.61123275756836,70.17806243896484,14.128148078918457
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,25.695375442504883,50.82779312133789,29.74372673034668,41.234649658203125,98.93587493896484,28.28426170349121,177.94216918945312,103.86245727539062,77.36014556884766,37.08915328979492,70.64728546142578,54.93368148803711,88.09857177734375,16.991247177124023
81b1O682zPgZRAJ2Nkj2zrZRghiRj_X0lqqXC5E4GvY,25.25977897644043,51.58945846557617,33.755279541015625,42.66786193847656,122.29891967773438,30.00935173034668,179.51815795898438,113.1624984741211,81.33333587646484,39.333038330078125,70.44660186767578,58.52445602416992,111.72210693359375,17.567073822021484
8295UeA_WBf3kSL6aaOPEdzqyYybkjMWPlgOy26WnE8,20.942502975463867,44.2902717590332,23.650381088256836,32.18653106689453,98.6808090209961,21.131635665893555,158.4896240234375,93.23550415039062,73.48778533935547,31.13150405883789,57.03776168823242,48.49428939819336,77.80232238769531,13.82079029083252
82t2wzhvpYRd2rudDmLHb-gjlDhOB-gpZa4XCmeD-5k,22.724491119384766,49.39623260498047,29.209070205688477,35.30830001831055,90.942626953125,24.976154327392578,169.88597106933594,90.51258850097656,75.65241241455078,36.13900375366211,64.71019744873047,46.69622039794922,80.51426696777344,16.58481216430664
88QRd9zVNyUV1rWgV6RP6G3T3bDD40m_dqQbc37GZWo,24.77793312072754,55.293460845947266,29.58387565612793,37.606353759765625,102.95167541503906,27.751041412353516,190.10621643066406,104.59113311767578,85.8532943725586,38.627960205078125,71.4248275756836,54.703887939453125,93.01689910888672,17.866085052490234
8E60bRmOL3oeQj7YmJXo_-G4lKPKKIpG6OYyyc3cLOc,23.959558486938477,47.226993560791016,31.559362411499023,36.12221908569336,108.19561004638672,26.971548080444336,166.91397094726562,102.88121032714844,73.87034606933594,37.61805725097656,65.50518798828125,50.85651779174805,103.24967193603516,17.970630645751953
8IApUAdxeNrjm_C51tKGJX8OQlNv56uHxpjkqqy06aU,25.62913703918457,48.0279426574707,33.172611236572266,39.475830078125,110.22569274902344,30.211402893066406,172.73724365234375,103.45515441894531,76.68528747558594,37.077781677246094,65.46373748779297,54.907257080078125,98.57083892822266,18.910503387451172
8JjFTu3rC8kbvRBnU-bPDeDSrLxKghNWrntdXKv5FCw,26.970895767211914,51.310184478759766,38.75428771972656,42.882469177246094,134.47512817382812,32.79973602294922,186.26055908203125,128.04006958007812,82.33673858642578,40.86524200439453,72.88157653808594,63.75647735595703,144.99285888671875,20.575218200683594
8OKqZDzQXThKc8E4ithqthMcYG2HxoGCezI_x1gLif8,24.679676055908203,46.76384735107422,34.25214385986328,36.714027404785156,101.25393676757812,27.744909286499023,162.59494018554688,111.82230377197266,76.16883087158203,35.326873779296875,61.28525924682617,57.64259338378906,90.51750946044922,17.18376350402832
8OXGiJTp2phyVALrYrdH0lvVu-3sEjUHY-TGGXvwHNg,24.610441207885742,44.09546661376953,34.36769485473633,41.76435852050781,120.88758850097656,27.23590087890625,158.86160278320312,110.95549774169922,67.5662841796875,37.05350112915039,61.850521087646484,55.233367919921875,112.01890563964844,17.83469009399414
8PEXA0Sfr-ccgI-cjmAYWSeB_SOb61Ow4AvERq7vKGU,24.849777221679688,49.10032653808594,26.53040313720703,37.86788558959961,89.07317352294922,25.01521873474121,163.57264709472656,92.85267639160156,76.41837310791016,33.388553619384766,57.87792205810547,51.794517517089844,69.03462219238281,15.472334861755371
8PK-JTZ7W6YcmAysOpC6gylBq-f4mjEOjxG0eDEjonk,22.96735954284668,45.65106201171875,30.790056228637695,36.8510627746582,105.74474334716797,26.01688575744629,160.5941619873047,104.01806640625,71.74159240722656,35.350521087646484,60.38157272338867,55.134864807128906,89.96045684814453,16.649507522583008
8PaJAtXARTOyCHcL_MaqL-ZedWtRwNrUNJwEdmsqZDU,20.38617706298828,44.616737365722656,25.42856788635254,31.721059799194336,87.69718170166016,21.888202667236328,156.32884216308594,95.02433013916016,71.83792114257812,30.764629364013672,57.257484436035156,49.34746170043945,79.93030548095703,13.653759002685547
8Q7D5dDdthAM7BK240hEoUVK5Pt2vt4sAYCjNn3e5i8,22.795799255371094,45.386741638183594,31.895919799804688,36.25912094116211,89.7839584350586,26.12952995300293,158.00112915039062,100.8536605834961,71.74991607666016,33.06853103637695,57.728668212890625,57.435997009277344,83.13402557373047,16.15268325805664
8TCRXvx9prqsOl9cPX3f4gD91SPZAVE66uNC6U3_4ME,24.624065399169922,52.47651672363281,29.925573348999023,35.86195755004883,108.80691528320312,27.24750328063965,177.0726776123047,107.02137756347656,83.76348876953125,37.48727035522461,65.39803314208984,53.68526077270508,102.18836212158203,17.091794967651367
8UQcii6gOsAZ8HUKyvQSY4pNNig85oyG7YWf8Pv24rw,20.869110107421875,43.235530853271484,24.9704532623291,33.81993103027344,91.15406799316406,21.956838607788086,148.36219787597656,94.69081115722656,68.00313568115234,30.127952575683594,54.70345687866211,46.90535354614258,76.50756072998047,13.81778621673584
8UzAHjyGQuvdv7fOQCazoAcqVuVOv5H7j3ZWe_cwWDg,24.295808792114258,47.94143295288086,28.47508430480957,38.224708557128906,104.72992706298828,26.492311477661133,173.95294189453125,97.28101348876953,75.61865997314453,36.88170623779297,67.80065155029297,53.613609313964844,86.36036682128906,16.60091209411621
8V2XqdbUy-kI5tyySGrKNQU9XbQ8KoL20g3rt2vNSN4,24.93579864501953,51.77884292602539,30.30502700805664,36.8372802734375,110.5612564086914,26.836103439331055,174.83001708984375,104.665283203125,80.05975341796875,37.5289192199707,69.30257415771484,54.10702133178711,98.95051574707031,17.494192123413086
